# Czas Kana³_1 Kana³_2 Kana³_3 Kana³_4 Kana³_5 Kana³_6 Kana³_7 Kana³_8 Kana³_9 Kana³_10 Kana³_11 Kana³_12
1.859372 134.000000 372.000000 236.000000 -245.000000 -48.000000 299.000000 475.000000 823.000000 238.000000 413.000000 186.000000 -63.000000
1.860372 139.000000 377.000000 236.000000 -252.000000 -48.000000 306.000000 479.000000 833.000000 243.000000 408.000000 177.000000 -68.000000
1.861372 144.000000 372.000000 226.000000 -257.000000 -46.000000 309.000000 479.000000 832.000000 248.000000 413.000000 186.000000 -63.000000
1.862372 120.000000 372.000000 251.000000 -257.000000 -38.000000 301.000000 474.000000 827.000000 243.000000 418.000000 196.000000 -48.000000
1.863373 110.000000 367.000000 255.000000 -245.000000 -63.000000 314.000000 474.000000 832.000000 248.000000 412.000000 191.000000 -58.000000
1.864373 110.000000 357.000000 246.000000 -237.000000 -70.000000 314.000000 474.000000 832.000000 248.000000 422.000000 196.000000 -53.000000
1.865373 105.000000 352.000000 246.000000 -232.000000 -65.000000 304.000000 479.000000 832.000000 248.000000 417.000000 186.000000 -58.000000
1.866373 129.000000 363.000000 231.000000 -227.000000 -68.000000 301.000000 489.000000 837.000000 243.000000 416.000000 182.000000 -62.000000
1.867373 129.000000 373.000000 241.000000 -245.000000 -48.000000 299.000000 484.000000 831.000000 238.000000 411.000000 182.000000 -58.000000
1.868374 125.000000 392.000000 265.000000 -249.000000 -53.000000 309.000000 479.000000 831.000000 238.000000 406.000000 177.000000 -67.000000
1.869374 134.000000 383.000000 246.000000 -258.000000 -68.000000 331.000000 484.000000 836.000000 248.000000 406.000000 183.000000 -60.000000
1.870374 125.000000 353.000000 226.000000 -258.000000 -53.000000 316.000000 474.000000 825.000000 238.000000 416.000000 187.000000 -56.000000
1.871374 120.000000 348.000000 227.000000 -238.000000 -48.000000 292.000000 474.000000 825.000000 238.000000 401.000000 178.000000 -65.000000
1.872374 110.000000 353.000000 242.000000 -233.000000 -50.000000 289.000000 489.000000 834.000000 248.000000 401.000000 178.000000 -65.000000
1.873375 110.000000 348.000000 237.000000 -231.000000 -63.000000 300.000000 494.000000 839.000000 243.000000 411.000000 183.000000 -56.000000
1.874375 125.000000 344.000000 217.000000 -228.000000 -60.000000 295.000000 494.000000 834.000000 238.000000 406.000000 178.000000 -60.000000
1.875375 125.000000 358.000000 232.000000 -233.000000 -43.000000 283.000000 489.000000 834.000000 238.000000 401.000000 173.000000 -70.000000
1.876375 134.000000 373.000000 237.000000 -241.000000 -50.000000 297.000000 493.000000 839.000000 243.000000 405.000000 178.000000 -64.000000
1.877375 134.000000 378.000000 242.000000 -253.000000 -48.000000 307.000000 493.000000 839.000000 243.000000 405.000000 178.000000 -69.000000
1.878376 120.000000 373.000000 252.000000 -255.000000 -50.000000 312.000000 483.000000 828.000000 243.000000 410.000000 183.000000 -64.000000
1.879376 110.000000 344.000000 232.000000 -246.000000 -63.000000 315.000000 483.000000 828.000000 233.000000 405.000000 178.000000 -64.000000
1.880376 111.000000 345.000000 233.000000 -226.000000 -59.000000 290.000000 493.000000 838.000000 248.000000 400.000000 173.000000 -69.000000
1.881376 106.000000 335.000000 228.000000 -227.000000 -59.000000 291.000000 493.000000 838.000000 239.000000 415.000000 187.000000 -59.000000
1.882376 106.000000 325.000000 219.000000 -219.000000 -60.000000 284.000000 492.000000 837.000000 239.000000 405.000000 178.000000 -63.000000
1.883377 86.000000 306.000000 219.000000 -214.000000 -55.000000 274.000000 487.000000 832.000000 240.000000 404.000000 179.000000 -63.000000
1.884377 96.000000 320.000000 224.000000 -195.000000 -65.000000 264.000000 492.000000 842.000000 244.000000 404.000000 174.000000 -62.000000
1.885377 106.000000 325.000000 219.000000 -207.000000 -62.000000 274.000000 492.000000 832.000000 235.000000 414.000000 189.000000 -52.000000
1.886377 96.000000 335.000000 238.000000 -214.000000 -55.000000 274.000000 492.000000 836.000000 235.000000 399.000000 174.000000 -67.000000
1.887377 96.000000 325.000000 228.000000 -214.000000 -70.000000 288.000000 492.000000 831.000000 230.000000 399.000000 174.000000 -62.000000
1.888378 116.000000 335.000000 219.000000 -209.000000 -65.000000 279.000000 487.000000 825.000000 230.000000 394.000000 174.000000 -67.000000
1.889378 101.000000 335.000000 233.000000 -224.000000 -50.000000 279.000000 492.000000 835.000000 240.000000 394.000000 164.000000 -86.000000
1.890378 86.000000 335.000000 248.000000 -217.000000 -65.000000 286.000000 482.000000 830.000000 240.000000 403.000000 184.000000 -56.000000
1.891378 106.000000 340.000000 233.000000 -209.000000 -79.000000 293.000000 482.000000 825.000000 235.000000 403.000000 174.000000 -66.000000
1.892378 86.000000 315.000000 228.000000 -222.000000 -62.000000 288.000000 482.000000 815.000000 225.000000 403.000000 174.000000 -71.000000
1.893379 77.000000 296.000000 219.000000 -200.000000 -70.000000 274.000000 477.000000 825.000000 235.000000 397.000000 174.000000 -66.000000
1.894379 91.000000 297.000000 204.000000 -185.000000 -70.000000 259.000000 497.000000 839.000000 235.000000 397.000000 164.000000 -75.000000
1.895379 96.000000 302.000000 204.000000 -192.000000 -55.000000 252.000000 492.000000 829.000000 225.000000 397.000000 169.000000 -75.000000
1.896379 111.000000 326.000000 214.000000 -197.000000 -53.000000 254.000000 497.000000 829.000000 230.000000 388.000000 154.000000 -85.000000
1.897379 106.000000 326.000000 219.000000 -217.000000 -50.000000 271.000000 497.000000 833.000000 235.000000 388.000000 155.000000 -88.000000
1.898380 91.000000 321.000000 228.000000 -214.000000 -55.000000 274.000000 486.000000 833.000000 244.000000 402.000000 165.000000 -83.000000
1.899380 96.000000 321.000000 224.000000 -205.000000 -67.000000 276.000000 486.000000 837.000000 244.000000 407.000000 175.000000 -69.000000
1.900380 77.000000 302.000000 224.000000 -207.000000 -62.000000 274.000000 496.000000 832.000000 235.000000 407.000000 175.000000 -69.000000
1.901380 81.000000 298.000000 214.000000 -187.000000 -72.000000 264.000000 486.000000 822.000000 215.000000 392.000000 165.000000 -73.000000
1.902380 91.000000 298.000000 204.000000 -187.000000 -65.000000 257.000000 496.000000 827.000000 220.000000 378.000000 146.000000 -83.000000
1.903381 101.000000 317.000000 214.000000 -192.000000 -55.000000 253.000000 496.000000 832.000000 230.000000 377.000000 151.000000 -88.000000
1.904381 111.000000 332.000000 219.000000 -207.000000 -55.000000 267.000000 490.000000 827.000000 225.000000 387.000000 161.000000 -77.000000
1.905381 106.000000 342.000000 234.000000 -219.000000 -53.000000 277.000000 500.000000 836.000000 235.000000 382.000000 156.000000 -82.000000
1.906381 106.000000 352.000000 244.000000 -222.000000 -62.000000 289.000000 500.000000 836.000000 235.000000 391.000000 166.000000 -72.000000
1.907381 96.000000 352.000000 254.000000 -227.000000 -67.000000 299.000000 500.000000 831.000000 230.000000 391.000000 166.000000 -72.000000
1.908382 77.000000 342.000000 264.000000 -222.000000 -77.000000 304.000000 504.000000 835.000000 235.000000 382.000000 161.000000 -72.000000
1.909382 72.000000 342.000000 268.000000 -207.000000 -92.000000 304.000000 514.000000 840.000000 244.000000 390.000000 166.000000 -68.000000
1.910382 86.000000 347.000000 259.000000 -205.000000 -97.000000 306.000000 514.000000 834.000000 235.000000 395.000000 171.000000 -68.000000
1.911382 81.000000 347.000000 264.000000 -214.000000 -84.000000 305.000000 519.000000 834.000000 230.000000 386.000000 156.000000 -80.000000
1.912382 101.000000 357.000000 254.000000 -212.000000 -89.000000 307.000000 519.000000 834.000000 225.000000 375.000000 147.000000 -90.000000
1.913383 116.000000 361.000000 245.000000 -227.000000 -75.000000 307.000000 524.000000 834.000000 230.000000 375.000000 147.000000 -90.000000
1.914383 111.000000 376.000000 265.000000 -236.000000 -62.000000 305.000000 518.000000 844.000000 240.000000 380.000000 156.000000 -80.000000
1.915383 111.000000 376.000000 265.000000 -241.000000 -75.000000 322.000000 513.000000 839.000000 240.000000 389.000000 166.000000 -75.000000
1.916383 106.000000 376.000000 269.000000 -241.000000 -75.000000 322.000000 503.000000 833.000000 240.000000 389.000000 166.000000 -75.000000
1.917383 91.000000 381.000000 289.000000 -240.000000 -79.000000 325.000000 503.000000 838.000000 240.000000 394.000000 166.000000 -75.000000
1.918384 96.000000 386.000000 289.000000 -235.000000 -97.000000 337.000000 503.000000 838.000000 235.000000 394.000000 171.000000 -69.000000
1.919384 96.000000 386.000000 289.000000 -240.000000 -94.000000 339.000000 513.000000 842.000000 235.000000 394.000000 171.000000 -69.000000
1.920384 111.000000 400.000000 289.000000 -240.000000 -94.000000 339.000000 503.000000 837.000000 230.000000 399.000000 181.000000 -65.000000
1.921384 135.000000 410.000000 274.000000 -254.000000 -87.000000 347.000000 489.000000 831.000000 230.000000 389.000000 171.000000 -65.000000
1.922384 125.000000 416.000000 289.000000 -271.000000 -67.000000 344.000000 479.000000 831.000000 240.000000 388.000000 171.000000 -69.000000
1.923385 111.000000 406.000000 294.000000 -269.000000 -79.000000 354.000000 469.000000 826.000000 235.000000 398.000000 181.000000 -60.000000
1.924385 116.000000 382.000000 265.000000 -257.000000 -89.000000 351.000000 469.000000 826.000000 235.000000 393.000000 171.000000 -65.000000
1.925385 106.000000 372.000000 265.000000 -247.000000 -72.000000 326.000000 469.000000 831.000000 240.000000 398.000000 177.000000 -53.000000
1.926385 116.000000 387.000000 269.000000 -237.000000 -77.000000 321.000000 469.000000 831.000000 235.000000 408.000000 187.000000 -48.000000
1.927385 125.000000 397.000000 269.000000 -249.000000 -75.000000 330.000000 469.000000 830.000000 235.000000 403.000000 182.000000 -53.000000
1.928386 135.000000 421.000000 284.000000 -260.000000 -70.000000 335.000000 464.000000 830.000000 235.000000 402.000000 182.000000 -58.000000
1.929386 145.000000 436.000000 290.000000 -277.000000 -72.000000 355.000000 459.000000 835.000000 241.000000 402.000000 182.000000 -58.000000
1.930386 140.000000 421.000000 280.000000 -290.000000 -70.000000 365.000000 454.000000 840.000000 250.000000 407.000000 187.000000 -53.000000
1.931386 140.000000 406.000000 266.000000 -280.000000 -67.000000 352.000000 449.000000 834.000000 250.000000 417.000000 196.000000 -48.000000
1.932386 135.000000 387.000000 251.000000 -272.000000 -60.000000 338.000000 434.000000 813.000000 231.000000 416.000000 196.000000 -47.000000
1.933387 116.000000 362.000000 246.000000 -260.000000 -55.000000 321.000000 434.000000 808.000000 231.000000 396.000000 187.000000 -52.000000
1.934387 106.000000 367.000000 261.000000 -238.000000 -62.000000 306.000000 429.000000 803.000000 221.000000 396.000000 182.000000 -57.000000
1.935387 101.000000 387.000000 285.000000 -236.000000 -75.000000 316.000000 434.000000 803.000000 216.000000 386.000000 172.000000 -62.000000
1.936387 130.000000 393.000000 261.000000 -243.000000 -89.000000 338.000000 438.000000 818.000000 231.000000 386.000000 172.000000 -62.000000
1.937387 160.000000 422.000000 261.000000 -260.000000 -62.000000 328.000000 428.000000 808.000000 226.000000 401.000000 187.000000 -52.000000
1.938388 164.000000 422.000000 256.000000 -290.000000 -48.000000 343.000000 414.000000 807.000000 231.000000 401.000000 187.000000 -52.000000
1.939388 160.000000 402.000000 241.000000 -292.000000 -43.000000 340.000000 409.000000 807.000000 231.000000 406.000000 197.000000 -45.000000
1.940388 150.000000 398.000000 246.000000 -280.000000 -39.000000 323.000000 414.000000 802.000000 231.000000 411.000000 202.000000 -30.000000
1.941388 150.000000 398.000000 246.000000 -272.000000 -46.000000 323.000000 423.000000 817.000000 241.000000 405.000000 193.000000 -40.000000
1.942388 150.000000 383.000000 231.000000 -272.000000 -46.000000 323.000000 443.000000 840.000000 260.000000 410.000000 197.000000 -35.000000
1.943389 135.000000 379.000000 241.000000 -265.000000 -39.000000 308.000000 448.000000 844.000000 260.000000 434.000000 212.000000 -25.000000
1.944389 135.000000 384.000000 246.000000 -255.000000 -51.000000 311.000000 457.000000 854.000000 270.000000 429.000000 207.000000 -35.000000
1.945389 140.000000 394.000000 251.000000 -258.000000 -54.000000 316.000000 453.000000 849.000000 260.000000 439.000000 212.000000 -30.000000
1.946389 164.000000 389.000000 222.000000 -265.000000 -54.000000 323.000000 442.000000 839.000000 255.000000 434.000000 213.000000 -34.000000
1.947389 160.000000 394.000000 231.000000 -275.000000 -27.000000 307.000000 437.000000 835.000000 255.000000 424.000000 203.000000 -44.000000
1.948390 150.000000 360.000000 207.000000 -275.000000 -34.000000 314.000000 442.000000 839.000000 260.000000 419.000000 198.000000 -44.000000
1.949390 135.000000 335.000000 197.000000 -253.000000 -27.000000 285.000000 437.000000 824.000000 245.000000 428.000000 203.000000 -39.000000
1.950390 121.000000 330.000000 207.000000 -233.000000 -29.000000 268.000000 447.000000 834.000000 245.000000 414.000000 194.000000 -49.000000
1.951390 116.000000 325.000000 207.000000 -224.000000 -41.000000 270.000000 447.000000 824.000000 241.000000 413.000000 194.000000 -49.000000
1.952390 116.000000 340.000000 222.000000 -220.000000 -44.000000 268.000000 447.000000 814.000000 231.000000 408.000000 189.000000 -61.000000
1.953391 101.000000 345.000000 242.000000 -227.000000 -51.000000 283.000000 452.000000 823.000000 245.000000 403.000000 179.000000 -66.000000
1.954391 86.000000 330.000000 242.000000 -222.000000 -68.000000 295.000000 442.000000 818.000000 236.000000 418.000000 194.000000 -57.000000
1.955391 96.000000 335.000000 237.000000 -208.000000 -76.000000 289.000000 456.000000 822.000000 241.000000 408.000000 179.000000 -76.000000
1.956391 96.000000 335.000000 237.000000 -215.000000 -68.000000 289.000000 466.000000 822.000000 226.000000 403.000000 174.000000 -76.000000
1.957391 86.000000 291.000000 203.000000 -215.000000 -68.000000 289.000000 461.000000 812.000000 211.000000 383.000000 159.000000 -86.000000
1.958392 86.000000 272.000000 184.000000 -188.000000 -56.000000 249.000000 471.000000 832.000000 231.000000 369.000000 150.000000 -96.000000
1.959392 77.000000 281.000000 203.000000 -178.000000 -46.000000 230.000000 481.000000 832.000000 231.000000 388.000000 164.000000 -85.000000
1.960392 86.000000 291.000000 203.000000 -178.000000 -61.000000 245.000000 481.000000 826.000000 226.000000 388.000000 159.000000 -90.000000
1.961392 96.000000 281.000000 185.000000 -188.000000 -56.000000 249.000000 476.000000 826.000000 221.000000 382.000000 150.000000 -95.000000
1.962392 106.000000 286.000000 180.000000 -188.000000 -41.000000 235.000000 475.000000 821.000000 216.000000 378.000000 145.000000 -109.000000
1.963393 96.000000 292.000000 194.000000 -195.000000 -34.000000 235.000000 475.000000 821.000000 221.000000 373.000000 145.000000 -109.000000
1.964393 96.000000 287.000000 189.000000 -193.000000 -46.000000 245.000000 470.000000 820.000000 216.000000 373.000000 145.000000 -99.000000
1.965393 106.000000 287.000000 180.000000 -190.000000 -44.000000 240.000000 460.000000 810.000000 211.000000 373.000000 150.000000 -99.000000
1.966393 81.000000 263.000000 180.000000 -195.000000 -34.000000 235.000000 460.000000 804.000000 211.000000 368.000000 141.000000 -107.000000
1.967393 77.000000 253.000000 175.000000 -171.000000 -46.000000 223.000000 470.000000 814.000000 216.000000 367.000000 141.000000 -102.000000
1.968394 86.000000 258.000000 170.000000 -164.000000 -46.000000 215.000000 469.000000 809.000000 206.000000 377.000000 151.000000 -93.000000
1.969394 86.000000 263.000000 175.000000 -171.000000 -39.000000 216.000000 469.000000 809.000000 206.000000 367.000000 141.000000 -107.000000
1.970394 96.000000 268.000000 170.000000 -173.000000 -41.000000 221.000000 474.000000 809.000000 206.000000 361.000000 141.000000 -107.000000
1.971394 111.000000 282.000000 170.000000 -181.000000 -34.000000 221.000000 469.000000 808.000000 201.000000 366.000000 141.000000 -107.000000
